id,class,language,source,topic,year,title,text,url,
109,false,pt,webpage,society,2018,Triste: Morre Idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia,"Triste: Morre Idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia. Uma idosa de 82 anos foi presa no município de T. Sampaio, no centro-norte da Bahia, após o filho deixar de pagar a pensão alimentícia do filho dele.O marido da idosa também teve o mandado de prisão expedido pela Justiça, mas segundo a polícia, o homem faleceu há dois meses.Familiares informaram a policia que o filho da idosa estaria em uma viagem de férias para Porto Seguro, no momento em que a mãe foi presa.Parentes também disseram que a idosa é aposentada que não tem condiç?es de pagar a pensão, mas mesmo assim foi levada para delegacia. Ela recebe mensalmente R$ 629,34 e só de medicamentos gasta mais de R$ 400,00 com medicamentos tarja preta.Na Delegacia a senhora de 82 anos foi violentada sexualmente por detentas que aplicam este ?castigo? em pessoas que cometem crimes contra a família, especialmente contra menores.Deixar uma criança sem pagamento de pensão é falta grave no código moral das detentas. Segundo Analice Tesourão, detenta da unidade, ?deixar um menor passar fome é muita sacanagem.Chega aqui a gente apavora mesmo. Passa na mão da geral pra aprender a ser mulher?.Depois de 6 dias na cadeia a dívida foi honrada graças a uma rifa realizada pelos membros da paróquia da Sagrada Família que venderam 300 bilhetes por R$ 10 aos moradores de T. Sampaio, e assim arrecadaram R$ 3.000,00 rifando uma TV LCD de 32 polegadas que havia custado R$ 970,00.A pensão devida possui o valor de R$ 300 mensal e estava a 6 meses atrasada. Caso o filho volte a atrasar o pagamento a senhora deve voltar para as grades.A nova lei de pensão alimentícia, que começou a valer em março deste ano, é mais rigorosa para quem atrasa o pagamento da pensão para os filhos. O devedor pode pegar até três meses de prisão em regime fechado. A pena não livra a pessoa da dívida, mas ela poderá ser solta a qualquer momento se quitar o débito. Os avós podem ser responsabilizados pela dívida, mas somente quando os pais da criança não têm condiç?es de arcar com a pensão.Apos triste golpe que sofreu do destino, hoje de manhã terminou a dura vida dessa pobre senhora, que viveu sua sofrida existência sempre trabalhando de sol a sol em serviços braçais e de modo honesto, mas por irresponsabilidade do filho e da ex nora, vai levar para o tumulo a amarga experiencia de ser presa e violentada na cadeia, sem ao menos ter cometido algum tipo de crime, o corpo esta sendo velado na capela municipal, o enterro foi marcado para as 16 horas ..Enquanto isso políticos corruptos pegos com milhares de reais, roubados do povo ainda permanecem em liberdade e quando são presos, cumprem a pena no conforto de suas luxuosas casas.",https://www.fatimanews.com.br/brasil/morre-idosa-que-foi-presa-por-nao-pagar-pensao-do-neto-e-sofreu/187294/,
110,false,pt,webpage,political,2021,"Em mais uma decisão questionável, STF ignora a história e proíbe Bíblia em escolas e bibliotecas públicas.","Em mais uma decisão questionável, STF ignora a história e proíbe Bíblia em escolas e bibliotecas públicas. Corte argumenta que a decisão obedece ao princípio da laicidade estatal, mas a importância do livro sagrado vai muito além da religião. O Brasil está caindo aos pedaços, com o governo dividido entre o presidente Bolsonaro e o Supremo Tribunal Federal. Um único ministro manda mais do que todo mundo no país. Na verdade, isso aqui virou uma balbúrdia. Mesmo assim, o outro governo, o STF, encontra tempo para determinaç?es que não cabem mais num Brasil cansado de tantas manobras e mau-caratismo em toda parte. Pois o tribunal encontrou um tempinho vago para derrubar, em votação concluída nesta segunda-feira, 12, a chamada Lei Amazonas, que obrigava a manter pelo menos um exemplar da Bíblia nas bibliotecas e escolas estaduais. Vejam bem: não se discute aqui nenhuma religião. Neste caso, religião não entra, embora o foco seja a Bíblia. A relatora da matéria, ministra Cármen Lúcia, afirmou que a norma é uma ofensa ao princípio da laicidade estatal, da liberdade religiosa e da isonomia entre os cidadãos. Palmas para ela! Muitas palmas, auditório! Os ministros do STF chegaram à conclusão que manter um exemplar de uma Bíblia numa biblioteca ou escola estadual é inconstitucional. Cármen Lúcia, do alto de sua sabedoria, observou que a existência de um exemplar do livro sagrado em um espaço público estatal institui um comportamento de divulgação, estímulo e promoção de um conjunto de dogmas e crenças. A ministra adiantou que isso prejudica outros segmentos religiosos, o que configura uma ofensa ao princípio da laicidade estatal, da liberdade religiosa e a isonomia entre os cidadãos brasileiros. De acordo com a ministra, a norma desprestigia outros livros sagrados perante aos estudantes que professam outras crenças (e também aos ateus).",https://piaui.folha.uol.com.br/lupa/2021/04/15/verificamos-stf-biblia-escolas-bibliotecas-publicas/,
111,false,pt,webpage,covid19,2021,"Prefeitura de Sorocaba anuncia eficácia de 99,19% de recuperados da covid com o tratamento precoce.","Prefeitura de Sorocaba anuncia eficácia de 99,19% de recuperados da covid com o tratamento precoce. A Prefeitura de Sorocaba anunciou nesta quarta-feira (14), a eficácia de 99,19% de recuperados da covid-19 com o tratamento precoce. Segundo o comunicado da Secretaria de Comunicação, a prescrição do tratamento inclui os seguintes medicamentos: Azitromicina e Ivermectina e, se necessário, conforme orientação médica, também podendo incluir Paracetamol, Dipirona e/ou Metoclopramida. Ainda de acordo com a prefeitura, um levantamento preliminar realizado pela Secretaria Estadual de Saúde monitorou 123 pacientes com sintomas da doença, após 10 dias do início do tratamento com os medicamentos Azitromicina e ou Ivermectina. Desses, 122 (99,19%) apresentam-se curados em domicílio, após o período de transmissibilidade. Ainda de acordo Secretaria, um paciente, que tinha tomado apenas um comprimido das medicaç?es, veio a óbito e já era um caso moderado quando procurou a unidade de saúde e iniciou o tratamento. No questionário do levantamento preliminar, com informaç?es sobre os medicamentos que usou; fatores de risco; melhora clínica com o tratamento; necessidade de internação ou não e busca por serviço de urgência. O levantamento preliminar apresentou uma taxa de letalidade de 0,81% entre os pacientes monitorados. Atualmente, o índice de letalidade é de 2,7% na cidade de Sorocaba, abaixo da taxa estadual, que é de 3,2%. Até o momento, 1.113 pacientes optaram pelo tratamento precoce na cidade.?Os dados são preliminares, mas observamos uma melhora e a recuperação dos pacientes, que têm relatado, pelo telemonitoramento, que não apresentam sintomas graves ou complicaç?es. Estamos tendo sucesso e vamos continuar acompanhando os pacientes e observando as estatísticas?, disse o secretário da Saúde, Dr. Vinicius Rodrigues. ?Essa ação faz parte do conjunto de medidas que a Prefeitura adotou contra a Covid, junto com a ampliação de leitos, a reorganização da rede assistencial, a campanha de vacinação, as barreiras sanitárias, os feriados emergenciais, entre outras no enfretamento da pandemia?, acrescentou o prefeito Rodrigo Manga.",https://piaui.folha.uol.com.br/lupa/2021/04/16/verificamos-estudo-prefeitura-sorocaba-tratamento-precoce/,
112,false,pt,facebook,covid19,2021,O médico-chefe e cardiologista da equipe italiana confirmou via rádio italiana que Eriksen havia recebido a vacina Pfizer em 31 de Maio,"O médico-chefe e cardiologista da equipe italiana confirmou via rádio italiana que Eriksen havia recebido a vacina Pfizer em 31 de Maio. Há especulaç?es de que ele teve coágulo sanguíneo ou miocardite, nada ainda confirmado em relação à vacina, mas o questionamento é grande.",https://piaui.folha.uol.com.br/lupa/2021/06/14/verificamos-eriksen-vacina/,shorter
113,false,pt,facebook,political,2018,COAF NA COLA: Assinatural de Bolsonaro aparece em livro de ouro dos porteiros do condomínio onde mora.,"COAF NA COLA: Assinatural de Bolsonaro aparece em livro de ouro dos porteiros do condomínio onde mora. A COAF teve acesso ao conteúdo e através de exame grafotécnico, comprovou a autenticidade da assinatura, o presidente eleito confessou que todos os anos participa do esquema. ",https://piaui.folha.uol.com.br/lupa/2018/12/14/verificamos-veja-bolsonaro-coaf/,shorter
114,false,pt,webpage,covid19,2021,"Uma nova pesquisa conduzida no Japão mostra que nanopartículas lipídicas (LNPs), contendo o código do RNA, foram encontradas amplamente no corpo de ratos após vacinação.","Uma nova pesquisa conduzida no Japão mostra que nanopartículas lipídicas (LNPs), contendo o código do RNA, foram encontradas amplamente no corpo de ratos após vacinação. Elas estão presentes no cérebro, baço, intestino grosso, coração, fígado, pulm?es e outros órgãos. O artigo do estudo, originalmente escrito em japonês e traduzido automaticamente para o inglês, pode ser encontrado neste link. O estudo assusta por incluir ovários e testículos, com capacidade para alteraç?es reprodutivas. O experimento foi feito somente em ratos de laboratório, que são usados para experimentos justamente por sua semelhança fisiológica com humanos.Intitulado ?Pfizer confidencial?, o estudo é conhecido como um estudo de bio-distribuição, que usa enzimas ?luciferase? e marcadores de radioisótopos para rastrear com precisão a distribuição dos LNPs de mRNA da Pfizer no corpo dos animais após aplicação da vacina. O estudo revela que os LNPs de mRNA são distribuídos por todo o corpo, afetando até ovários e testículos, levantando preocupaç?es sobre fertilidade em quem recebe vacinas de mRNA, como a da Pfizer e a Moderna. O gráfico a seguir mostra a massa de NLPs (em microgramas) encontrados em cada órgão de pessoas após a vacinação de mRNA. Observe como ele ataca as supra-renais",https://piaui.folha.uol.com.br/lupa/2021/06/15/verificamos-pfizer-nanoparticulas/,
115,false,pt,webpage,political,2021,Empresários de Cuiabá vão fretar avião para tomar Sputnik V em Cuba  R$ 30 mil por cabeça,"Empresários de Cuiabá vão fretar avião para tomar Sputnik V em Cuba; R$ 30 mil por cabeça. O desespero em busca do imunizante contra a Covid-19 levou um grupo formado por empresários, profissionais liberais e autônomos da Capital a planejar provável viagem a Cuba, orçada em R$ 3,6 milh?es. Ao todo, devem embarcar rumo a ilha dos Castros, 120 pessoas, devidamente testadas (exames de PCR), e com mais de 18 anos, aptas a tomar a vacina russa, Sputnik V.  Cada passageiro vai desembolsar R$ 30 mil. Do valor total arrecadado, R$ 2 milh?es vão custear o fretamento da companhia aérea e outro R$ 1 milhão será doado ao governo cubano, responsável pela disponibilidade e aplicação das vacinas. A menor parte, R$ 600 mil, será usada para pagamento de hospedagens e alimentação do grupo, em Havana. É a completa desmoralização do governo, Jair Bolsonaro.",https://piaui.folha.uol.com.br/lupa/2021/03/19/verificamos-cuba-vacina-sputnik/,
116,false,pt,webpage,political,2021,Governo Bolsonaro constrói cidade para 4 mil habitantes no RN com tudo que tem direito.,"Governo Bolsonaro constrói cidade para 4 mil habitantes no RN com tudo que tem direito. As obras das novas habitaç?es e da infraestrutura geral da comunidade Nova Barra de Santana, onde irão morar 240 famílias que foram removidas do local atual em virtude da construção da barragem de Oiticica, em Jucurutu, devem ser retomadas nos próximos dias. A Nova Barra de Santana está com percentual de execução de quase 60%. O local foi escolhido pela própria população após vários diálogos e construç?es coletivas. Além das residências, a localidade conta com praças, escola, creche, réplica da igreja católica, lotes para desenvolvimento de atividades industriais e infraestrutura com água, energia, saneamento básico, pavimentação e acessibilidade.",https://piaui.folha.uol.com.br/lupa/2021/05/18/verificamos-bolsonaro-construindo-cidade-4-mil-habitantes/,
117,false,pt,whatsapp,political,2021,O homem ENDOIDOU?,"?O homem ENDOIDOU? Colocar 3 Satélites brasileiros moderníssimos capazes de fotografar em alta definição todo o território da Amazônia 24 horas por dia, todos os meses e anos? Inclusive equipados com sensores idênticos aos usados em Sondas Espaciais enviadas a outros planetas? Bolsonaro endoidou? Agora os brasileiros serão capazes de pesquisar a natureza do solo detectando minerais, fontes de águas subterrâneas, pedras preciosas e semipreciosas, nióbio, ouro, etc.? Mas o que será agora das campanhas do [presidente francês Emmanuel] Macron, da [chanceler alemã Angela] Merkel e de toda a caterva de parasitas internacionais em favor da Amazônia e contra o Bolsonaro? [?]?",https://piaui.folha.uol.com.br/lupa/2021/06/16/verificamos-satelite-amazonia-bolsonaro/,
118,false,pt,whatsapp,covid19,2021,O extenso ocumento de protocolo clínico da vacina Pfizer (leia na íntegra aqui),"O extenso ocumento de protocolo clínico da vacina Pfizer (leia na íntegra aqui) em sua página 132, apêndice 4, informa que homens e mulheres vacinadas não devem ter relaç?es heterossecuais desprotegidas até 28 dias devido ao ?risco de segurança reprodutiva?, em outra palavras, você não pode fazer sexo com risco de ter um filho, pois crianças nascerão defeituosas devido a manipulação genética causada pela vacina da que usa o RNA mensageiro, caso da Pfizer. ",https://piaui.folha.uol.com.br/lupa/2021/05/17/verificamos-pfizer-protocolo-gravidez/,
119,false,pt,webpage,covid19,2021,GENOCÍDIO MUNDIAL: 13.867 mortos e 1.354.336 les?es provocadas pela vacinação afirma relatório da Eudra Vigilance,"GENOCÍDIO MUNDIAL: 13.867 mortos e 1.354.336 les?es provocadas pela vacinação afirma relatório da Eudra Vigilance. O Eudra Vigilance, é o banco de dados europeu de notificaç?es de suspeitas de reaç?es a medicamentos que também rastreia notificaç?es de les?es e mortes após as ?vacinas? experimentais COVID-19.O EudraVigilance, é o banco de dados europeu de notificaç?es de suspeitas de reaç?es a medicamentos que também rastreia notificaç?es de les?es e mortes após as ?vacinas? experimentais COVID-19.Este site foi lançado pela  Agência Europeia de Medicamentos  em 2012  para fornecer acesso público com notificaç?es de suspeitas de efeitos colaterais  (também conhecidos como suspeitas de reaç?es adversas a medicamentos). Estes relatórios são enviados eletronicamente para a  EudraVigilance  pelas autoridades reguladoras nacionais de medicamentos e por empresas farmacêuticas que possuem autorizaç?es (licenças) de comercialização para os medicamentos.EudraVigilance é um sistema projetado para coletar notificaç?es de suspeitas de efeitos colaterais. Estes relatórios são utilizados para avaliar os benefícios e riscos dos medicamentos durante o seu desenvolvimento e monitorizar a sua segurança após a sua autorização no Espaço Económico Europeu (EEE). O EudraVigilance está em uso desde dezembro de 2001.Este site foi lançado para cumprir a Política de Acesso da  EudraVigilance , que foi desenvolvida para melhorar a saúde pública, apoiando o monitoramento da segurança dos medicamentos e para aumentar a transparência para as partes interessadas, incluindo o público em geral. O relatório até 5 de junho de 2021 lista 13.867 mortes e 1.354.336 feridos após injeç?es de quatro vacinas experimentais de COVID-19: ?O banco de dados  fornece informaç?es sobre a suspeita de efeito indesejável; pode ser classificado como ""grave"" se corresponder a uma ocorrência médica que resulta em  morte , é fatal, requer internação hospitalar, resulta em outra condição médica importante ou prolongamento da hospitalização existente, resulta em deficiência ou incapacidade persistente ou significativa , ou é uma anomalia congênita / defeito de nascença. ? Um   representante do Health Impact News na Europa publicou os relatórios para cada uma das quatro injeç?es do COVID-19 que incluímos aqui.  Desde que começamos a publicá-lo, outros europeus também calcularam os números e confirmaram os totais.",https://piaui.folha.uol.com.br/lupa/2021/06/17/verificamos-vacinas-eudra-mortes/,
